episode,steps,collisions,timeout,runtime_s,success
605,0,331,0,3.655,1
606,0,332,0,0.535,0
607,0,332,0,1.861,1
608,0,332,0,18.831,0
609,0,332,0,18.077,0
610,0,333,0,1.904,0
611,0,333,0,3.911,1
612,0,334,0,1.117,0
613,0,335,0,2.226,0
614,0,336,0,2.770,0
615,0,337,0,0.076,0
616,0,338,0,0.501,0
617,0,339,0,0.760,0
618,0,340,0,4.008,0
619,0,341,0,1.343,0
620,0,341,0,8.011,1
621,0,341,0,0.025,1
622,0,341,0,3.022,1
623,0,341,0,19.171,0
624,0,341,0,6.639,1
625,0,342,0,0.641,0
626,0,342,0,3.178,1
627,0,343,0,1.218,0
628,0,344,0,1.501,0
629,0,345,0,0.208,0
630,0,346,0,2.988,0
631,0,347,0,1.202,0
632,0,348,0,0.682,0
633,0,348,0,18.509,0
634,0,349,0,5.758,0
635,0,350,0,3.015,0
636,0,351,0,0.152,0
637,0,352,0,0.269,0
638,0,353,0,0.336,0
639,0,354,0,2.640,0
640,0,355,0,2.024,0
641,0,356,0,3.654,0
642,0,356,0,20.070,0
643,0,357,0,1.143,0
644,0,358,0,0.976,0
645,0,358,0,1.088,1
646,0,358,0,4.588,1
647,0,359,0,10.091,0
648,0,360,0,0.272,0
649,0,361,0,1.637,0
650,0,361,0,2.512,1
651,0,361,0,19.618,0
652,0,362,0,2.663,0
653,0,362,0,1.391,1
654,0,362,0,4.703,1
655,0,362,0,19.279,0
656,0,363,0,3.567,0
657,0,364,0,2.883,0
658,0,364,0,8.333,1
659,0,365,0,0.245,0
660,0,365,0,5.851,1
661,0,365,0,3.378,1
662,0,366,0,1.016,0
663,0,366,0,5.260,1
664,0,366,0,19.772,0
665,0,367,0,6.446,0
666,0,367,0,2.171,1
667,0,368,0,1.057,0
668,0,369,0,1.106,0
669,0,369,0,0.038,1
670,0,370,0,0.612,0
671,0,371,0,1.500,0
672,0,371,0,0.970,1
673,0,371,0,0.027,1
674,0,372,0,2.256,0
675,0,373,0,0.593,0
676,0,373,0,3.753,1
677,0,374,0,0.221,0
678,0,375,0,4.039,0
679,0,376,0,1.133,0
680,0,377,0,10.736,0
681,0,378,0,1.859,0
682,0,378,0,4.988,1
683,0,379,0,1.868,0
684,0,380,0,2.772,0
685,0,381,0,3.116,0
686,0,382,0,2.288,0
687,0,383,0,0.485,0
688,0,384,0,1.337,0
689,0,384,0,8.204,1
690,0,385,0,3.038,0
691,0,385,0,2.994,1
692,0,386,0,3.012,0
