episode,steps,collisions,timeout,runtime_s,success
698,0,231,0,6.237,1
699,0,231,0,3.478,1
700,0,231,0,5.196,1
701,0,231,0,1.351,1
702,0,231,0,4.291,1
703,0,231,0,4.353,1
704,0,232,0,10.997,0
705,0,232,0,4.489,1
706,0,232,0,2.944,1
707,0,232,0,1.740,1
708,0,232,0,18.437,0
709,0,232,0,6.021,1
710,0,233,0,8.167,0
711,0,233,0,1.830,1
712,0,234,0,0.458,0
713,0,234,0,0.703,1
714,0,234,0,1.287,1
715,0,234,0,2.277,1
716,0,235,0,0.771,0
717,0,235,0,7.301,1
718,0,236,0,0.502,0
719,0,236,0,3.757,1
720,0,236,0,2.898,1
721,0,236,0,3.810,1
722,0,236,0,4.567,1
723,0,236,0,3.255,1
724,0,237,0,0.407,0
725,0,237,0,2.499,1
726,0,238,0,0.792,0
727,0,238,0,4.939,1
728,0,238,0,2.896,1
729,0,239,0,0.603,0
730,0,239,0,2.946,1
731,0,240,0,1.646,0
732,0,241,0,0.710,0
733,0,241,0,3.737,1
734,0,241,0,0.642,1
735,0,241,0,2.159,1
736,0,241,0,1.632,1
737,0,242,0,2.344,0
738,0,242,0,4.605,1
739,0,242,0,3.772,1
740,0,242,0,5.106,1
741,0,242,0,1.066,1
742,0,242,0,3.392,1
743,0,242,0,9.378,1
744,0,243,0,3.641,0
745,0,243,0,2.447,1
746,0,243,0,2.093,1
747,0,243,0,3.925,1
748,0,244,0,2.931,0
749,0,244,0,1.894,1
750,0,244,0,1.398,1
751,0,244,0,5.759,1
752,0,244,0,1.688,1
753,0,245,0,3.451,0
754,0,246,0,1.346,0
755,0,247,0,1.494,0
756,0,248,0,0.220,0
757,0,248,0,0.824,1
758,0,248,0,2.270,1
759,0,248,0,1.600,1
760,0,249,0,0.754,0
761,0,249,0,1.918,1
762,0,250,0,0.583,0
763,0,250,0,3.856,1
764,0,250,0,3.100,1
765,0,250,0,2.538,1
766,0,250,0,1.912,1
767,0,250,0,4.240,1
768,0,250,0,5.661,1
769,0,250,0,2.803,1
770,0,250,0,3.307,1
771,0,250,0,3.392,1
772,0,250,0,3.156,1
773,0,251,0,0.929,0
774,0,251,0,1.629,1
775,0,251,0,4.746,1
776,0,251,0,5.143,1
777,0,251,0,2.300,1
778,0,252,0,1.034,0
779,0,252,0,5.555,1
780,0,252,0,3.676,1
781,0,253,0,0.459,0
782,0,254,0,0.754,0
783,0,254,0,2.209,1
784,0,254,0,18.445,0
785,0,255,0,1.862,0
786,0,256,0,1.271,0
787,0,256,0,2.520,1
788,0,256,0,8.639,1
789,0,256,0,19.793,0
790,0,256,0,5.305,1
791,0,257,0,1.058,0
792,0,257,0,6.857,1
793,0,257,0,6.051,1
794,0,257,0,3.147,1
795,0,257,0,1.659,1
796,0,257,0,1.370,1
797,0,258,0,6.457,0
798,0,259,0,0.369,0
799,0,259,0,2.135,1
800,0,259,0,3.782,1
801,0,259,0,3.360,1
802,0,260,0,0.668,0
803,0,261,0,2.991,0
804,0,261,0,4.388,1
805,0,261,0,3.103,1
806,0,261,0,2.860,1
807,0,261,0,6.112,1
808,0,261,0,3.355,1
809,0,262,0,0.635,0
810,0,262,0,3.087,1
811,0,262,0,1.854,1
812,0,262,0,3.495,1
813,0,262,0,0.038,1
814,0,263,0,8.357,0
815,0,263,0,14.425,1
816,0,264,0,0.988,0
817,0,264,0,0.660,1
818,0,264,0,3.776,1
819,0,265,0,0.060,0
820,0,265,0,4.381,1
821,0,265,0,3.521,1
822,0,265,0,6.433,1
823,0,265,0,0.820,1
824,0,266,0,0.720,0
825,0,266,0,5.058,1
826,0,266,0,4.887,1
827,0,266,0,3.328,1
828,0,266,0,1.307,1
829,0,266,0,2.987,1
830,0,266,0,0.901,1
831,0,266,0,21.210,0
832,0,266,0,19.920,0
833,0,267,0,0.822,0
834,0,268,0,5.645,0
835,0,268,0,1.357,1
836,0,268,0,3.555,1
837,0,269,0,0.623,0
838,0,270,0,1.096,0
839,0,270,0,3.834,1
840,0,270,0,4.891,1
841,0,271,0,0.800,0
842,0,271,0,5.740,1
843,0,271,0,1.858,1
844,0,272,0,0.260,0
845,0,273,0,0.329,0
846,0,273,0,4.187,1
847,0,273,0,4.831,1
848,0,274,0,2.269,0
849,0,274,0,1.873,1
850,0,274,0,1.295,1
851,0,274,0,0.467,1
852,0,274,0,20.056,0
853,0,274,0,1.502,1
854,0,274,0,0.582,1
855,0,274,0,4.153,1
856,0,275,0,11.906,0
857,0,275,0,0.134,1
858,0,275,0,1.844,1
859,0,276,0,0.695,0
860,0,277,0,0.280,0
861,0,278,0,0.330,0
862,0,278,0,4.972,1
863,0,278,0,1.237,1
864,0,279,0,0.473,0
865,0,279,0,2.869,1
866,0,279,0,4.778,1
867,0,280,0,0.213,0
868,0,280,0,7.280,1
869,0,281,0,1.828,0
870,0,281,0,3.032,1
871,0,281,0,1.597,1
872,0,282,0,2.889,0
873,0,282,0,19.751,0
874,0,282,0,20.486,0
875,0,283,0,3.513,0
876,0,283,0,2.290,1
877,0,283,0,2.941,1
878,0,283,0,3.879,1
879,0,283,0,2.474,1
880,0,283,0,18.637,0
881,0,283,0,2.935,1
882,0,284,0,0.703,0
883,0,284,0,3.638,1
884,0,284,0,2.187,1
885,0,285,0,0.349,0
886,0,285,0,20.082,0
887,0,285,0,4.857,1
888,0,285,0,2.990,1
889,0,285,0,5.282,1
890,0,285,0,2.927,1
891,0,285,0,3.303,1
892,0,286,0,0.260,0
893,0,286,0,3.222,1
894,0,287,0,3.325,0
895,0,287,0,3.779,1
896,0,287,0,2.264,1
897,0,287,0,3.657,1
898,0,288,0,0.558,0
899,0,288,0,4.894,1
900,0,288,0,20.347,0
901,0,288,0,5.178,1
902,0,288,0,2.777,1
903,0,288,0,5.299,1
904,0,289,0,0.351,0
905,0,290,0,7.705,0
906,0,291,0,0.165,0
907,0,292,0,0.946,0
908,0,292,0,3.863,1
909,0,292,0,2.177,1
910,0,292,0,2.170,1
911,0,292,0,3.851,1
912,0,292,0,19.322,0
913,0,293,0,1.189,0
914,0,293,0,1.262,1
915,0,293,0,8.079,1
916,0,294,0,2.345,0
917,0,295,0,0.485,0
918,0,296,0,1.516,0
919,0,296,0,1.592,1
920,0,297,0,2.271,0
921,0,297,0,7.335,1
922,0,297,0,19.970,0
923,0,297,0,2.301,1
924,0,298,0,0.898,0
925,0,298,0,4.087,1
926,0,298,0,5.402,1
927,0,298,0,3.289,1
928,0,298,0,0.028,1
929,0,298,0,2.415,1
930,0,299,0,0.206,0
931,0,299,0,3.055,1
