episode,steps,collisions,timeout,runtime_s,success
860,0,382,0,1.104,0
861,0,382,0,14.141,1
862,0,383,0,1.395,0
863,0,384,0,6.018,0
864,0,384,0,5.426,1
865,0,384,0,4.679,1
866,0,384,0,12.671,1
867,0,385,0,4.325,0
868,0,386,0,0.806,0
869,0,387,0,17.384,0
870,0,388,0,4.993,0
871,0,389,0,4.308,0
872,0,390,0,2.701,0
873,0,390,0,22.130,0
874,0,390,0,4.007,1
875,0,391,0,0.651,0
876,0,392,0,1.366,0
877,0,392,0,3.238,1
878,0,392,0,22.347,0
879,0,393,0,2.411,0
880,0,394,0,3.064,0
881,0,394,0,2.307,1
882,0,395,0,0.724,0
883,0,395,0,3.902,1
884,0,396,0,2.660,0
885,0,397,0,0.532,0
886,0,398,0,7.141,0
887,0,398,0,23.536,0
888,0,398,0,6.212,1
889,0,399,0,11.355,0
890,0,399,0,4.705,1
891,0,399,0,3.418,1
892,0,399,0,6.603,1
893,0,399,0,17.234,1
894,0,399,0,3.930,1
895,0,399,0,5.675,1
896,0,400,0,4.174,0
897,0,401,0,0.433,0
898,0,401,0,16.987,1
899,0,401,0,7.810,1
900,0,402,0,8.046,0
901,0,402,0,23.224,0
902,0,402,0,2.896,1
903,0,403,0,4.280,0
904,0,403,0,5.560,1
905,0,403,0,5.928,1
906,0,403,0,3.415,1
907,0,404,0,13.307,0
908,0,404,0,24.474,0
909,0,405,0,1.650,0
910,0,405,0,3.836,1
911,0,405,0,5.123,1
912,0,406,0,3.543,0
913,0,407,0,4.194,0
914,0,407,0,2.843,1
915,0,408,0,5.482,0
916,0,408,0,9.097,1
917,0,408,0,5.935,1
918,0,409,0,4.840,0
919,0,410,0,2.173,0
920,0,411,0,8.420,0
921,0,411,0,24.130,0
922,0,412,0,7.551,0
923,0,412,0,2.520,1
924,0,413,0,2.278,0
925,0,413,0,5.813,1
926,0,414,0,3.737,0
927,0,414,0,0.284,1
928,0,414,0,22.337,0
929,0,414,0,2.600,1
930,0,415,0,8.861,0
931,0,415,0,24.241,0
932,0,415,0,6.031,1
933,0,416,0,1.710,0
934,0,416,0,6.142,1
935,0,417,0,5.420,0
936,0,417,0,3.083,1
937,0,418,0,20.192,0
938,0,418,0,6.309,1
939,0,419,0,0.861,0
940,0,419,0,4.130,1
941,0,420,0,1.494,0
942,0,420,0,3.215,1
943,0,421,0,1.610,0
944,0,421,0,1.451,1
945,0,421,0,1.895,1
946,0,422,0,1.201,0
947,0,422,0,2.475,1
948,0,423,0,6.440,0
949,0,424,0,4.174,0
950,0,425,0,0.953,0
951,0,425,0,22.975,0
952,0,425,0,1.935,1
953,0,426,0,1.813,0
954,0,426,0,1.523,1
955,0,426,0,9.023,1
956,0,426,0,22.739,0
957,0,427,0,3.710,0
958,0,427,0,3.628,1
959,0,427,0,4.075,1
960,0,428,0,1.247,0
961,0,428,0,17.050,1
962,0,428,0,2.959,1
963,0,429,0,4.556,0
964,0,430,0,5.006,0
965,0,431,0,1.070,0
966,0,431,0,4.351,1
967,0,432,0,1.454,0
968,0,433,0,1.074,0
969,0,434,0,0.939,0
970,0,435,0,10.143,0
971,0,435,0,5.579,1
972,0,436,0,0.632,0
973,0,436,0,0.050,1
974,0,436,0,5.226,1
975,0,437,0,1.435,0
976,0,438,0,2.376,0
977,0,438,0,9.400,1
978,0,439,0,13.246,0
979,0,440,0,7.123,0
980,0,441,0,1.291,0
981,0,442,0,5.470,0
982,0,443,0,14.107,0
983,0,444,0,2.036,0
984,0,445,0,0.322,0
985,0,446,0,2.123,0
986,0,446,0,5.535,1
987,0,447,0,4.070,0
988,0,448,0,2.579,0
989,0,448,0,7.937,1
990,0,448,0,4.185,1
991,0,448,0,3.916,1
