episode,steps,collisions,timeout,runtime_s,success
779,0,292,0,1.090,1
780,0,293,0,4.325,0
781,0,294,0,19.650,0
782,0,294,0,1.659,1
783,0,294,0,8.423,1
784,0,294,0,12.859,1
785,0,295,0,5.114,0
786,0,295,0,8.449,1
787,0,295,0,4.911,1
788,0,296,0,4.452,0
789,0,296,0,0.179,1
790,0,297,0,1.611,0
791,0,297,0,10.735,1
792,0,298,0,1.613,0
793,0,298,0,64.601,0
794,0,298,0,3.735,1
795,0,298,0,14.743,1
796,0,299,0,1.574,0
797,0,300,0,4.162,0
798,0,301,0,5.124,0
799,0,301,0,64.687,0
800,0,302,0,3.765,0
801,0,302,0,9.172,1
802,0,302,0,11.887,1
803,0,302,0,9.199,1
804,0,303,0,10.657,0
805,0,303,0,7.895,1
806,0,303,0,5.260,1
807,0,304,0,2.076,0
808,0,305,0,25.580,0
809,0,305,0,6.101,1
810,0,305,0,7.476,1
811,0,306,0,7.705,0
812,0,307,0,9.332,0
813,0,308,0,1.975,0
814,0,308,0,10.322,1
815,0,308,0,3.278,1
816,0,308,0,9.034,1
817,0,308,0,13.516,1
818,0,308,0,2.798,1
819,0,308,0,14.341,1
820,0,308,0,6.047,1
821,0,308,0,15.450,1
822,0,308,0,5.678,1
823,0,309,0,3.928,0
824,0,310,0,10.303,0
825,0,311,0,1.847,0
826,0,312,0,2.803,0
827,0,312,0,4.296,1
828,0,312,0,7.122,1
829,0,312,0,12.090,1
830,0,312,0,10.098,1
831,0,313,0,13.660,0
832,0,314,0,14.896,0
833,0,315,0,4.009,0
834,0,315,0,6.774,1
835,0,315,0,8.416,1
836,0,316,0,7.980,0
837,0,317,0,11.614,0
838,0,318,0,6.948,0
839,0,318,0,6.259,1
840,0,318,0,6.933,1
841,0,319,0,3.648,0
842,0,319,0,7.843,1
843,0,319,0,3.390,1
844,0,319,0,62.646,0
845,0,319,0,11.578,1
846,0,320,0,0.950,0
847,0,320,0,1.455,1
848,0,320,0,4.294,1
849,0,320,0,20.135,1
850,0,321,0,16.524,0
851,0,321,0,66.964,0
852,0,321,0,4.792,1
853,0,322,0,10.518,0
854,0,323,0,3.570,0
855,0,324,0,6.486,0
856,0,324,0,65.328,0
857,0,325,0,1.355,0
858,0,325,0,6.628,1
859,0,325,0,5.939,1
860,0,326,0,9.617,0
861,0,327,0,4.575,0
862,0,327,0,3.855,1
863,0,327,0,10.762,1
864,0,327,0,10.127,1
865,0,327,0,4.004,1
866,0,327,0,15.575,1
867,0,327,0,8.317,1
868,0,327,0,23.284,1
869,0,327,0,10.626,1
870,0,327,0,4.885,1
871,0,328,0,1.892,0
872,0,329,0,10.309,0
873,0,330,0,4.434,0
874,0,331,0,7.991,0
875,0,332,0,1.130,0
876,0,332,0,4.889,1
877,0,332,0,7.234,1
878,0,332,0,8.137,1
879,0,333,0,5.639,0
880,0,334,0,3.705,0
881,0,334,0,9.512,1
882,0,335,0,12.661,0
883,0,336,0,4.453,0
884,0,336,0,66.203,0
885,0,336,0,13.246,1
886,0,337,0,2.006,0
887,0,338,0,2.851,0
888,0,338,0,8.478,1
889,0,339,0,2.185,0
890,0,339,0,6.786,1
891,0,339,0,10.389,1
892,0,339,0,2.485,1
893,0,339,0,7.628,1
894,0,339,0,14.354,1
895,0,340,0,1.350,0
896,0,340,0,4.822,1
897,0,341,0,4.642,0
898,0,341,0,7.829,1
899,0,342,0,6.776,0
900,0,342,0,15.839,1
901,0,343,0,2.742,0
902,0,343,0,21.798,1
903,0,343,0,5.421,1
904,0,343,0,11.318,1
905,0,343,0,10.735,1
906,0,343,0,15.487,1
907,0,343,0,3.079,1
908,0,343,0,9.528,1
909,0,344,0,1.764,0
910,0,345,0,2.090,0
911,0,345,0,65.454,0
912,0,346,0,1.892,0
913,0,347,0,2.048,0
914,0,348,0,13.397,0
915,0,348,0,6.362,1
916,0,349,0,14.403,0
917,0,350,0,3.602,0
918,0,350,0,10.990,1
919,0,351,0,13.601,0
920,0,352,0,3.499,0
921,0,353,0,1.847,0
922,0,354,0,11.165,0
923,0,354,0,11.802,1
924,0,354,0,12.730,1
925,0,354,0,4.834,1
926,0,355,0,21.973,0
927,0,355,0,0.126,1
928,0,355,0,10.418,1
929,0,355,0,66.616,0
930,0,355,0,7.861,1
931,0,355,0,4.292,1
932,0,355,0,7.630,1
933,0,355,0,3.566,1
934,0,356,0,13.669,0
935,0,356,0,7.174,1
936,0,357,0,7.841,0
937,0,357,0,19.512,1
938,0,358,0,0.132,0
939,0,359,0,1.890,0
940,0,360,0,59.379,0
941,0,361,0,3.692,0
942,0,361,0,13.626,1
943,0,361,0,7.216,1
944,0,362,0,3.097,0
945,0,363,0,3.982,0
946,0,363,0,14.923,1
947,0,363,0,5.299,1
948,0,364,0,2.081,0
949,0,364,0,5.394,1
950,0,365,0,0.921,0
951,0,365,0,67.409,0
952,0,365,0,5.034,1
953,0,366,0,11.239,0
954,0,366,0,6.223,1
955,0,366,0,4.388,1
956,0,366,0,7.825,1
957,0,366,0,65.029,0
958,0,366,0,9.522,1
959,0,366,0,8.411,1
960,0,367,0,3.542,0
961,0,368,0,1.308,0
962,0,368,0,64.953,0
963,0,368,0,8.415,1
964,0,369,0,5.501,0
965,0,369,0,65.992,0
966,0,369,0,8.214,1
967,0,370,0,0.153,0
968,0,371,0,1.645,0
969,0,372,0,4.121,0
970,0,372,0,9.380,1
971,0,372,0,6.411,1
972,0,373,0,9.263,0
973,0,373,0,12.710,1
974,0,373,0,10.647,1
975,0,374,0,9.766,0
976,0,375,0,6.278,0
977,0,375,0,5.478,1
978,0,375,0,10.891,1
979,0,375,0,14.011,1
980,0,375,0,8.808,1
981,0,375,0,8.485,1
982,0,376,0,6.921,0
983,0,376,0,7.628,1
984,0,377,0,6.151,0
985,0,377,0,63.061,0
986,0,378,0,2.313,0
987,0,378,0,63.315,0
988,0,378,0,7.471,1
989,0,379,0,4.283,0
990,0,379,0,2.080,1
991,0,379,0,6.804,1
