episode,steps,collisions,timeout,runtime_s,success
683,0,578,0,2.671,0
684,0,578,0,62.461,0
685,0,578,0,63.038,0
686,0,579,0,1.256,0
687,0,580,0,4.075,0
688,0,581,0,1.097,0
689,0,582,0,1.319,0
690,0,583,0,4.582,0
691,0,584,0,1.537,0
692,0,585,0,1.648,0
693,0,586,0,2.700,0
694,0,587,0,4.983,0
695,0,588,0,1.709,0
696,0,589,0,4.412,0
697,0,590,0,3.072,0
698,0,591,0,2.338,0
699,0,592,0,5.212,0
700,0,593,0,0.530,0
701,0,594,0,3.144,0
702,0,595,0,1.796,0
703,0,595,0,64.161,0
704,0,596,0,0.844,0
705,0,597,0,1.014,0
706,0,598,0,2.088,0
707,0,599,0,3.368,0
708,0,600,0,5.085,0
709,0,600,0,63.896,0
710,0,600,0,0.128,1
711,0,601,0,1.871,0
712,0,601,0,64.108,0
713,0,601,0,0.532,1
714,0,602,0,4.347,0
715,0,603,0,5.964,0
716,0,604,0,2.279,0
717,0,605,0,3.023,0
718,0,606,0,4.977,0
719,0,607,0,1.299,0
720,0,608,0,1.406,0
721,0,609,0,2.648,0
722,0,610,0,3.323,0
723,0,611,0,3.612,0
724,0,612,0,1.619,0
725,0,612,0,64.601,0
726,0,613,0,0.964,0
727,0,614,0,3.440,0
728,0,615,0,2.032,0
729,0,616,0,2.184,0
730,0,616,0,65.463,0
731,0,617,0,1.401,0
732,0,618,0,2.250,0
733,0,618,0,64.584,0
734,0,619,0,6.602,0
735,0,619,0,64.975,0
736,0,620,0,3.613,0
737,0,621,0,2.952,0
738,0,621,0,63.323,0
739,0,622,0,1.592,0
740,0,623,0,1.862,0
741,0,624,0,1.326,0
742,0,625,0,2.373,0
743,0,626,0,5.107,0
744,0,626,0,61.997,0
745,0,627,0,1.866,0
746,0,628,0,4.285,0
747,0,629,0,3.055,0
748,0,630,0,1.189,0
749,0,631,0,3.776,0
750,0,632,0,3.893,0
751,0,633,0,1.219,0
752,0,634,0,4.694,0
753,0,635,0,1.527,0
754,0,636,0,1.785,0
755,0,636,0,63.003,0
756,0,637,0,1.202,0
757,0,637,0,5.842,1
758,0,637,0,63.794,0
